CustomerKey,FirstName,LastName,BirthDate,MaritalStatus,Gender,AnnualIncome,TotalChildren,EducationLevel,Occupation,HomeOwner
16764,THOMAS,DAVIS,5/23/1973,M,M,"$50,000 ",0,Graduate Degree,Skilled Manual,Y
16765,DALTON,WHITE,7/7/1973,M,M,"$50,000 ",1,Graduate Degree,Skilled Manual,Y
16766,SUMMER,ARUN,8/4/1973,S,F,"$50,000 ",1,Graduate Degree,Skilled Manual,Y
16767,RAFAEL,LIU,4/5/1973,M,M,"$50,000 ",1,Graduate Degree,Skilled Manual,Y
16768,EDUARDO,BARNES,7/10/1973,M,M,"$50,000 ",1,Graduate Degree,Skilled Manual,Y
16769,TYLER,WALKER,10/24/1971,M,M,"$60,000 ",1,Graduate Degree,Skilled Manual,Y
16770,CHARLES,ROGERS,9/22/1971,M,M,"$60,000 ",1,Graduate Degree,Skilled Manual,Y
16771,IAN,WALKER,12/24/1972,M,M,"$50,000 ",1,Graduate Degree,Skilled Manual,Y
16772,MORGAN,PARKER,1/15/1972,M,F,"$50,000 ",1,Graduate Degree,Skilled Manual,Y
16773,DAVID,LAL,11/6/1972,M,M,"$60,000 ",1,Graduate Degree,Skilled Manual,Y
16774,EDUARDO,PERRY,2/11/1972,S,M,"$60,000 ",1,Graduate Degree,Skilled Manual,Y
16775,SARAH,RUSSELL,9/17/1972,M,F,"$60,000 ",1,Graduate Degree,Professional,Y
16776,DALTON,LEWIS,3/22/1970,M,M,"$50,000 ",1,Bachelors,Skilled Manual,Y
16777,CAMERON,SIMMONS,9/4/1944,M,M,"$70,000 ",4,Bachelors,Management,Y
16778,BLAKE,HAYES,9/3/1944,S,M,"$60,000 ",4,Graduate Degree,Management,Y
16779,MORGAN,WATSON,10/27/1944,M,F,"$70,000 ",5,Bachelors,Management,Y
16780,CARLOS,BAILEY,9/24/1945,M,M,"$70,000 ",5,Bachelors,Management,Y
16781,DYLAN,CHEN,6/18/1945,M,M,"$70,000 ",5,Bachelors,Management,Y
16782,LUCAS,CLARK,2/21/1946,M,M,"$60,000 ",5,Bachelors,Management,Y
16783,GRACE,BARNES,12/7/1946,M,F,"$60,000 ",5,Bachelors,Management,Y
16784,CHLOE,LONG,2/10/1946,M,F,"$60,000 ",5,Bachelors,Management,Y
16785,CHRISTIAN,LEE,8/12/1946,M,M,"$70,000 ",3,Bachelors,Management,Y
16786,LUCAS,REED,9/24/1946,M,M,"$70,000 ",4,Bachelors,Management,Y
16787,NICOLE,JACKSON,4/26/1946,S,F,"$70,000 ",4,Bachelors,Management,Y
16788,RONNIE,GAO,4/14/1947,M,M,"$60,000 ",5,Bachelors,Management,Y
16789,JENNIFER,HARRIS,9/21/1947,M,F,"$60,000 ",5,Bachelors,Management,Y
16790,HUNTER,LOPEZ,2/10/1947,M,M,"$60,000 ",5,Bachelors,Management,Y
16791,LEONARD,YUAN,5/7/1947,S,M,"$60,000 ",5,Bachelors,Management,Y
16792,MARIA,TORRES,6/10/1947,M,F,"$60,000 ",5,Bachelors,Management,Y
16793,SAVANNAH,HERNANDEZ,5/7/1947,S,F,"$60,000 ",2,Bachelors,Management,Y
16794,TAYLOR,COOK,4/20/1947,M,F,"$60,000 ",2,Bachelors,Management,Y
16795,REGINA,GARCIA,5/4/1947,M,F,"$70,000 ",4,Bachelors,Management,Y
16796,KAITLYN,MARTIN,6/5/1948,S,F,"$60,000 ",2,Partial College,Professional,Y
16797,EVAN,REED,11/18/1948,M,M,"$60,000 ",2,Partial College,Professional,N
16798,LATASHA,MARTIN,5/4/1948,M,F,"$60,000 ",2,Bachelors,Management,Y
16799,STEPHANIE,GONZALES,10/7/1948,M,F,"$60,000 ",2,Bachelors,Management,Y
16800,JORDAN,ROBERTS,6/21/1949,M,F,"$40,000 ",2,High School,Professional,Y
16801,JASMINE,HENDERSON,1/22/1949,S,F,"$60,000 ",2,Partial College,Professional,Y
16802,LUCAS,ALLEN,7/12/1949,S,M,"$60,000 ",2,Partial College,Professional,Y
16803,MARCUS,PETERSON,7/21/1949,M,M,"$60,000 ",2,Partial College,Professional,N
16804,ADAM,ZHANG,12/20/1950,M,M,"$60,000 ",2,High School,Professional,Y
16805,FERNANDO,ALLEN,3/14/1950,S,M,"$60,000 ",2,High School,Professional,Y
16806,LOUIS,ZHAO,8/4/1950,M,M,"$60,000 ",2,Partial College,Professional,Y
16807,VIRGINIA,SURI,10/5/1950,M,F,"$60,000 ",2,Partial College,Professional,Y
16808,JESSICA,LONG,10/4/1950,M,F,"$70,000 ",4,Partial College,Professional,N
16809,BAILEY,SANDERS,6/24/1950,S,F,"$70,000 ",4,Partial College,Professional,Y
16810,MICHAEL,RODRIGUEZ,9/1/1951,M,M,"$70,000 ",2,High School,Professional,N
16811,LUIS,ZHANG,4/19/1951,M,M,"$60,000 ",2,Partial College,Professional,Y
16812,ALEXA,RICHARDSON,9/13/1951,M,F,"$60,000 ",2,Partial College,Professional,Y
16813,CARSON,DIAZ,4/14/1951,M,M,"$60,000 ",2,Partial College,Professional,Y
16814,ISABELLA,COLLINS,8/12/1951,S,F,"$70,000 ",4,Partial College,Professional,Y
16815,JACOB,BROWN,5/10/1951,M,M,"$70,000 ",4,Partial College,Professional,Y
16816,JULIA,MILLER,3/11/1951,M,F,"$70,000 ",4,Partial College,Professional,Y
16817,EVAN,PETERSON,12/20/1951,M,M,"$70,000 ",4,Partial College,Professional,Y
16818,GABRIELLE,REED,2/3/1951,M,F,"$70,000 ",4,Partial College,Professional,Y
16819,DALTON,COX,7/3/1952,M,M,"$70,000 ",4,Partial College,Professional,Y
16820,ISABELLA,GRAY,1/13/1952,M,F,"$70,000 ",5,Partial College,Professional,Y
16821,MARY,CARTER,7/20/1958,M,F,"$130,000 ",2,Bachelors,Management,N
16822,MARSHALL,LIN,11/28/1958,M,M,"$150,000 ",1,Partial College,Professional,N
16823,STACY,RUIZ,7/20/1958,M,F,"$160,000 ",1,Partial College,Professional,N
16824,RANDALL,MUNOZ,5/17/1957,M,M,"$120,000 ",2,High School,Professional,Y
16825,SUSAN,ZENG,8/4/1957,M,F,"$120,000 ",2,High School,Professional,Y
16826,ROBERTO,VAZQUEZ,11/12/1957,M,M,"$130,000 ",3,Partial College,Professional,Y
16828,LOGAN,MITCHELL,2/10/1956,M,M,"$160,000 ",2,High School,Professional,Y
16829,WAYNE,LAL,4/27/1956,M,M,"$160,000 ",2,High School,Professional,Y
16830,ALEXANDRA,HALL,10/21/1955,M,F,"$130,000 ",3,Partial College,Professional,Y
16831,THEODORE,VAZQUEZ,5/12/1955,M,M,"$130,000 ",3,Partial College,Professional,Y
16832,ISAIAH,PARKER,6/12/1932,S,M,"$70,000 ",3,Graduate Degree,Management,Y
16833,RICHARD,COOPER,8/24/1932,M,M,"$90,000 ",3,Graduate Degree,Management,Y
16834,MORGAN,PETERSON,7/21/1933,S,F,"$50,000 ",2,Graduate Degree,Management,Y
16835,NOAH,NELSON,10/14/1933,M,NA,"$70,000 ",4,Graduate Degree,Management,Y
16836,DAVID,THOMAS,11/22/1965,M,M,"$90,000 ",4,Partial College,Professional,Y
16837,ELIZABETH,JACKSON,10/23/1965,M,F,"$90,000 ",4,Partial College,Professional,Y
16838,JONATHAN,GRIFFIN,1/16/1965,S,M,"$110,000 ",2,Bachelors,Management,N
16839,JULIA,ROSS,6/19/1965,M,F,"$170,000 ",0,Graduate Degree,Management,Y
16840,XAVIER,TORRES,3/14/1964,M,M,"$80,000 ",4,Bachelors,Management,Y
16841,JAMES,TURNER,11/16/1964,M,M,"$80,000 ",4,Partial College,Professional,Y
16842,JENNY,YANG,4/9/1964,M,F,"$110,000 ",3,Bachelors,Management,Y
16843,JIMMY,RAMOS,2/16/1964,S,M,"$130,000 ",2,Graduate Degree,Management,N
16844,EMMA,ROBINSON,7/25/1964,M,F,"$160,000 ",1,Bachelors,Management,Y
16845,ANDREA,ADAMS,9/15/1964,S,F,"$170,000 ",0,Graduate Degree,Management,N
16846,JAMES,PHILLIPS,5/9/1963,S,M,"$80,000 ",4,Partial College,Professional,Y
16847,EDUARDO,HALL,3/23/1963,M,M,"$80,000 ",4,Partial College,Professional,Y
16848,JESSICA,THOMAS,4/7/1963,S,F,"$80,000 ",4,Partial College,Professional,N
16849,JONATHAN,COLLINS,9/28/1963,M,M,"$80,000 ",4,Partial College,Professional,Y
16850,JESSICA,JENKINS,10/2/1963,S,F,"$90,000 ",0,Partial College,Professional,N
16851,KEVIN,HAYES,4/1/1963,S,M,"$100,000 ",0,Partial College,Professional,Y
16852,KATE,SHE,6/7/1963,S,F,"$110,000 ",4,Bachelors,Management,Y
16853,CHRISTINA,BAILEY,2/20/1963,S,F,"$110,000 ",4,Bachelors,Management,Y
16854,SETH,ADAMS,8/27/1963,M,M,"$170,000 ",0,Graduate Degree,Management,Y
16855,EVELYN,SRINI,11/13/1962,M,F,"$80,000 ",5,Partial College,Professional,Y
16856,ERIN,RIVERA,12/11/1962,M,F,"$90,000 ",5,Partial College,Professional,Y
16857,LAWRENCE,MUNOZ,12/18/1962,M,M,"$90,000 ",5,Partial College,Professional,Y
16858,JAN,LOPEZ,8/13/1962,M,F,"$100,000 ",1,Partial College,Professional,Y
16859,JACK,KUMAR,8/21/1962,S,M,"$100,000 ",1,Partial College,Professional,Y
16860,HALEY,ROGERS,3/17/1962,M,F,"$110,000 ",1,Bachelors,Management,Y
16861,LUIS,SHARMA,6/10/1962,S,M,"$130,000 ",1,Bachelors,Management,N
16862,TIMOTHY,NELSON,12/20/1962,M,M,"$130,000 ",1,Bachelors,Management,Y
16863,KAITLYN,CLARK,8/11/1961,M,F,"$80,000 ",5,Partial College,Professional,Y
16865,JORDYN,DIAZ,6/6/1961,M,F,"$120,000 ",1,High School,Professional,Y
16866,ALEXANDRA,PARKER,10/26/1961,M,F,"$130,000 ",1,Bachelors,Management,Y
16867,KATELYN,KING,8/26/1961,S,F,"$130,000 ",1,Bachelors,Management,N
16868,XAVIER,JACKSON,2/4/1961,M,M,"$160,000 ",1,Bachelors,Management,N
16869,VANESSA,PATTERSON,2/1/1961,M,F,"$170,000 ",0,Graduate Degree,Management,Y
16870,ANDREA,MORGAN,10/2/1955,M,F,"$60,000 ",2,High School,Professional,N
16871,ANNA,CLARK,2/11/1955,M,F,"$90,000 ",2,High School,Professional,Y
16872,SAMUEL,TAYLOR,2/27/1954,M,M,"$80,000 ",2,Partial High School,Skilled Manual,Y
16873,DAMIEN,DENG,3/14/1935,M,M,"$30,000 ",4,High School,Professional,N
16874,LESLIE,MUNOZ,9/1/1935,S,F,"$90,000 ",4,Bachelors,Management,Y
16875,SAMANTHA,DIAZ,2/27/1935,M,F,"$90,000 ",4,Bachelors,Management,Y
16876,JACKSON,SHARMA,6/5/1936,M,M,"$40,000 ",3,Partial College,Professional,N
16877,KATELYN,ADAMS,9/2/1936,S,F,"$50,000 ",2,Graduate Degree,Management,Y
16878,DEVIN,YOUNG,11/19/1936,S,M,"$50,000 ",2,Graduate Degree,Management,Y
16879,MORGAN,TAYLOR,2/28/1936,S,F,"$50,000 ",2,Graduate Degree,Management,Y
16880,EDGAR,PATEL,11/22/1936,M,M,"$70,000 ",4,Graduate Degree,Management,Y
16881,RUBEN,ALONSO,2/11/1936,M,M,"$70,000 ",4,Graduate Degree,Management,Y
16882,ROBERT,YOUNG,6/15/1960,S,M,"$100,000 ",3,Partial College,Professional,Y
16883,TYLER,DAVIS,12/28/1960,S,M,"$120,000 ",4,High School,Professional,Y
16884,RICHARD,MILLER,8/8/1954,M,M,"$60,000 ",2,High School,Professional,N
16885,GARRETT,COOK,6/6/1954,M,M,"$60,000 ",2,Partial High School,Skilled Manual,N
16886,AIDAN,FLORES,10/19/1954,M,M,"$60,000 ",2,Partial High School,Skilled Manual,Y
16887,CODY,RIVERA,8/11/1954,M,M,"$60,000 ",2,Partial High School,Skilled Manual,Y
16888,ARIANNA,HUGHES,2/18/1954,S,F,"$60,000 ",3,Partial High School,Skilled Manual,Y
16889,DANIEL,RODRIGUEZ,9/6/1954,S,M,"$60,000 ",3,Partial High School,Skilled Manual,Y
16890,TIMOTHY,REED,3/3/1954,M,M,"$60,000 ",3,Partial High School,Skilled Manual,Y
16891,NATALIE,GONZALES,11/9/1954,M,F,"$70,000 ",3,High School,Professional,Y
16892,REBECCA,EVANS,2/10/1954,M,F,"$70,000 ",3,High School,Professional,Y
16893,ISAAC,HOWARD,7/3/1953,S,M,"$70,000 ",3,Graduate Degree,Management,Y
16894,ABIGAIL,WALKER,2/12/1953,S,F,"$60,000 ",3,Graduate Degree,Management,Y
16896,NATALIE,PEREZ,10/21/1952,M,F,"$40,000 ",3,Partial College,Professional,N
16897,LAUREN,TORRES,8/22/1952,S,F,"$40,000 ",3,Partial College,Professional,Y
16898,ANGEL,REED,5/10/1952,M,M,"$40,000 ",3,Partial College,Professional,N
16899,WHITNEY,SANCHEZ,10/1/1937,M,F,"$110,000 ",2,Graduate Degree,Management,N
16900,MIGUEL,JONES,11/21/1937,M,M,"$120,000 ",2,Graduate Degree,Management,Y
16901,RICKY,MUNOZ,10/24/1937,M,M,"$130,000 ",2,Bachelors,Management,Y
16902,SHAWN,SHE,10/7/1938,S,M,"$90,000 ",5,Bachelors,Management,Y
16903,IAN,WRIGHT,8/2/1938,S,M,"$110,000 ",2,Graduate Degree,Management,Y
16904,ARIANNA,BAILEY,7/11/1938,M,F,"$110,000 ",2,Graduate Degree,Management,Y
16905,JANET,STEWART,4/10/1938,M,F,"$130,000 ",2,Bachelors,Management,Y
16906,BRITTANY,FLORES,8/12/1938,M,F,"$170,000 ",1,Graduate Degree,Management,Y
16907,SARAH,HALL,3/21/1939,S,F,"$80,000 ",4,Graduate Degree,Management,Y
16908,KRISTI,PATEL,6/2/1939,S,F,"$80,000 ",4,Graduate Degree,Management,Y
16909,CHLOE,WALKER,11/10/1939,M,F,"$90,000 ",5,Bachelors,Management,Y
16910,RYAN,DIAZ,6/14/1939,M,M,"$120,000 ",2,Graduate Degree,Management,Y
16911,CALEB,PATTERSON,4/19/1940,M,M,"$90,000 ",5,Bachelors,Management,Y
16912,DALTON,PATTERSON,3/7/1940,M,M,"$90,000 ",5,Bachelors,Management,N
16913,MARCUS,FLORES,11/12/1940,S,M,"$100,000 ",2,Graduate Degree,Management,Y
16914,ALEXANDRA,CAMPBELL,10/24/1968,M,F,"$100,000 ",3,Bachelors,Management,Y
16915,MASON,PHILLIPS,9/6/1968,M,M,"$100,000 ",3,Bachelors,Management,Y
16916,CHERYL,DOMINGUEZ,6/23/1968,S,F,"$110,000 ",1,Graduate Degree,Management,N
16917,BRETT,SUBRAM,2/3/1968,M,M,"$120,000 ",1,Bachelors,Management,Y
16918,ALEXANDRIA,COX,8/11/1979,S,F,"$40,000 ",0,High School,Skilled Manual,Y
16919,KAITLIN,SULLIVAN,10/18/1944,M,F,"$20,000 ",4,High School,Skilled Manual,N
16920,EDUARDO,STEWART,1/17/1979,M,M,"$60,000 ",0,Partial College,Skilled Manual,N
16921,EDWIN,JAI,11/14/1978,M,M,"$40,000 ",0,High School,Skilled Manual,Y
16922,EMMA,JACKSON,2/2/1978,S,F,"$40,000 ",0,Partial College,Skilled Manual,Y
16923,CONNOR,GONZALES,11/9/1978,S,M,"$40,000 ",0,Partial College,Skilled Manual,Y
16924,JULIA,PRICE,11/5/1978,S,F,"$60,000 ",0,Partial College,Skilled Manual,N
16925,SPENCER,PATTERSON,7/21/1978,S,M,"$60,000 ",0,Partial College,Skilled Manual,N
16926,RODNEY,SANZ,2/26/1945,M,M,"$10,000 ",2,Partial High School,Clerical,Y
16927,REBEKAH,GONZALEZ,4/21/1945,M,F,"$20,000 ",4,High School,Skilled Manual,Y
16928,BRYAN,STEWART,10/21/1946,S,M,"$30,000 ",2,Partial College,Clerical,Y
16929,SAVANNAH,SCOTT,6/12/1946,M,F,"$30,000 ",2,Partial College,Clerical,N
16930,KRISTEN,ZHAO,7/9/1947,S,F,"$20,000 ",4,High School,Skilled Manual,Y
16931,DALTON,LEE,9/14/1947,S,M,"$30,000 ",3,Partial College,Clerical,Y
16932,ADAM,KING,7/10/1962,M,M,"$20,000 ",1,Graduate Degree,Manual,Y
16933,DONALD,ARUN,7/22/1962,S,M,"$20,000 ",1,Graduate Degree,Manual,Y
16934,MICHELE,VAZQUEZ,6/10/1962,S,F,"$20,000 ",1,Graduate Degree,Manual,Y
16935,BRUCE,PEREZ,3/1/1962,S,M,"$20,000 ",1,Graduate Degree,Clerical,Y
16936,ALICE,SERVENTI,8/3/1936,M,F,"$10,000 ",1,Graduate Degree,Clerical,Y
16937,CRAIG,RUBIO,8/28/1962,M,M,"$30,000 ",5,Graduate Degree,Clerical,Y
16938,ABIGAIL,WILLIAMS,5/11/1958,S,F,"$20,000 ",1,Bachelors,Manual,Y
16939,BAILEY,EVANS,12/10/1957,M,F,"$10,000 ",1,Partial College,Manual,Y
16940,JENNY,ZENG,11/1/1957,S,F,"$20,000 ",1,Bachelors,Clerical,Y
16941,AMY,YANG,9/19/1956,M,F,"$10,000 ",2,Partial College,Manual,Y
16942,KAITLYN,BENNETT,4/4/1954,M,F,"$10,000 ",2,Partial College,Manual,Y
16943,VERONICA,GARCIA,8/28/1938,M,F,"$20,000 ",1,Bachelors,Clerical,Y
16944,ALEJANDRO,RAJI,5/7/1938,S,M,"$20,000 ",1,Bachelors,Clerical,Y
16945,BRIANNA,KELLY,5/14/1938,S,F,"$30,000 ",1,Graduate Degree,Clerical,Y
16946,TERESA,DIAZ,7/26/1938,M,F,"$30,000 ",1,Graduate Degree,Clerical,Y
16947,SAVANNAH,STEWART,4/4/1970,M,F,"$50,000 ",1,Bachelors,Skilled Manual,Y
16948,EMMA,LEE,9/15/1970,M,F,"$50,000 ",1,Bachelors,Skilled Manual,Y
16949,LUIS,FLORES,4/16/1970,M,M,"$50,000 ",1,Bachelors,Skilled Manual,Y
16950,CONNOR,EDWARDS,11/15/1970,M,M,"$50,000 ",1,Bachelors,Skilled Manual,Y
16951,CASSIDY,BENNETT,10/2/1970,M,F,"$50,000 ",1,Bachelors,Skilled Manual,Y
16952,THOMAS,MARTIN,10/22/1970,M,M,"$50,000 ",1,Bachelors,Skilled Manual,Y
16953,PAIGE,WARD,10/4/1970,M,F,"$60,000 ",1,Graduate Degree,Professional,Y
16954,FERNANDO,DAVIS,5/27/1970,S,M,"$60,000 ",1,Graduate Degree,Professional,Y
16955,NATHANIEL,BRADLEY,8/18/1969,M,M,"$50,000 ",2,Bachelors,Skilled Manual,Y
16956,AUSTIN,FLORES,1/9/1969,M,M,"$50,000 ",2,Bachelors,Skilled Manual,Y
16957,SETH,WILSON,11/20/1969,M,M,"$60,000 ",1,Graduate Degree,Professional,Y
16958,PEDRO,TORRES,11/2/1971,M,M,"$60,000 ",1,Graduate Degree,Professional,Y
16959,CARSON,FOSTER,2/8/1971,M,M,"$60,000 ",1,Graduate Degree,Professional,Y
16960,PAIGE,GRAY,9/7/1971,M,F,"$60,000 ",1,Graduate Degree,Professional,Y
16961,FAITH,PERRY,6/16/1971,M,F,"$70,000 ",2,Graduate Degree,Professional,Y
16962,ZACHARY,COLEMAN,8/25/1969,M,M,"$60,000 ",1,Graduate Degree,Professional,Y
16963,FAITH,HUGHES,1/27/1969,M,F,"$60,000 ",1,Graduate Degree,Professional,Y
16964,GAVIN,WOOD,5/20/1969,M,M,"$60,000 ",1,Graduate Degree,Professional,Y
16965,KRISTI,ROMERO,3/2/1968,S,F,"$70,000 ",2,Bachelors,Skilled Manual,N
16966,AMANDA,DIAZ,6/11/1967,M,F,"$40,000 ",5,High School,Skilled Manual,N
16967,NOAH,HERNANDEZ,2/15/1970,S,M,"$70,000 ",3,Graduate Degree,Professional,Y
16968,IAN,GRIFFIN,2/15/1970,S,M,"$80,000 ",2,Graduate Degree,Professional,Y
16969,JACKSON,TURNER,9/2/1970,M,M,"$80,000 ",2,Graduate Degree,Professional,Y
16970,KATHERINE,FOSTER,8/16/1967,S,F,"$50,000 ",2,Bachelors,Skilled Manual,Y
16972,LUCAS,HERNANDEZ,4/10/1967,S,M,"$50,000 ",2,Bachelors,Skilled Manual,Y
16973,KATHERINE,COLLINS,3/27/1967,S,F,"$50,000 ",2,Bachelors,Skilled Manual,Y
16974,PAIGE,RIVERA,6/28/1967,S,F,"$50,000 ",2,Bachelors,Skilled Manual,Y
16975,BENJAMIN,LEE,6/10/1966,M,M,"$60,000 ",3,Bachelors,Skilled Manual,Y
16976,SANDRA,XU,3/10/1966,S,F,"$60,000 ",3,Bachelors,Skilled Manual,N
16977,NOAH,ADAMS,10/6/1966,S,M,"$60,000 ",0,Graduate Degree,Professional,Y
16978,JEREMY,RIVERA,4/4/1966,M,M,"$60,000 ",0,Graduate Degree,Professional,Y
16979,KAITLYN,ROGERS,8/3/1966,S,F,"$70,000 ",4,Graduate Degree,Professional,Y
16980,JILL,MOORE,4/8/1966,M,F,"$70,000 ",4,Graduate Degree,Professional,Y
16981,HUNTER,SIMMONS,7/16/1969,M,M,"$70,000 ",5,Graduate Degree,Professional,Y
16982,JILLIAN,LOPEZ,3/7/1969,M,F,"$70,000 ",5,Graduate Degree,Professional,Y
16983,GABRIEL,COLLINS,3/5/1969,M,M,"$80,000 ",3,Graduate Degree,Professional,Y
16984,RODNEY,MORENO,1/4/1965,S,M,"$40,000 ",0,Bachelors,Professional,Y
16985,ADAM,LI,10/4/1965,S,M,"$80,000 ",3,Bachelors,Skilled Manual,Y
16986,SARA,ADAMS,2/4/1965,S,F,"$80,000 ",3,Bachelors,Skilled Manual,Y
16987,MIGUEL,CLARK,4/9/1965,S,M,"$80,000 ",3,Bachelors,Skilled Manual,Y
16988,BRIAN,BAILEY,4/19/1965,S,M,"$80,000 ",3,Bachelors,Skilled Manual,N
16989,EMMA,RICHARDSON,9/20/1965,S,F,"$80,000 ",3,Bachelors,Skilled Manual,Y
16990,ZACHARY,GRIFFIN,7/21/1965,M,M,"$60,000 ",0,Graduate Degree,Professional,Y
16991,BRIANNA,HENDERSON,9/21/1964,S,F,"$60,000 ",4,Bachelors,Skilled Manual,Y
16992,LUCAS,WATSON,9/16/1964,S,M,"$60,000 ",4,Bachelors,Skilled Manual,Y
16993,RUSSELL,RAI,8/18/1964,M,M,"$60,000 ",4,Bachelors,Skilled Manual,Y
16994,DEANNA,TORRES,6/16/1964,S,F,"$60,000 ",5,Bachelors,Skilled Manual,Y
16995,TAYLOR,HALL,7/21/1964,S,F,"$60,000 ",5,Bachelors,Skilled Manual,Y
16996,DESTINY,WALKER,7/14/1964,S,F,"$60,000 ",5,Bachelors,Skilled Manual,Y
16997,NATALIE,ALLEN,4/24/1964,S,F,"$60,000 ",4,Bachelors,Skilled Manual,N
16998,JENNIFER,LOPEZ,7/11/1964,S,F,"$60,000 ",4,Bachelors,Skilled Manual,N
16999,CHLOE,KELLY,4/18/1964,S,F,"$60,000 ",4,Bachelors,Skilled Manual,N
17000,MIRANDA,HENDERSON,7/3/1963,S,F,"$70,000 ",4,Bachelors,Skilled Manual,Y
17001,ASHLEY,MOORE,9/2/1963,S,F,"$70,000 ",4,Bachelors,Skilled Manual,N
17002,DYLAN,MARTIN,12/15/1963,S,M,"$70,000 ",4,Bachelors,Professional,Y
17003,JOANNA,DOMINGUEZ,10/28/1963,S,F,"$70,000 ",4,Bachelors,Professional,N
17004,KRISTA,TORRES,5/8/1963,S,F,"$70,000 ",4,Bachelors,Professional,Y
17005,PRISCILLA,ANAND,1/19/1963,S,F,"$70,000 ",4,Bachelors,Professional,Y
17006,HUNTER,WILLIAMS,2/7/1963,M,M,"$70,000 ",4,Bachelors,Professional,Y
17007,SAMUEL,HAYES,6/21/1968,S,M,"$70,000 ",0,Bachelors,Professional,N
17008,CONNOR,TURNER,4/28/1968,S,M,"$70,000 ",0,Bachelors,Professional,N
17009,WYATT,BUTLER,10/26/1968,S,M,"$70,000 ",0,Bachelors,Professional,Y
17010,BRIANNA,JAMES,4/27/1968,S,F,"$70,000 ",0,Bachelors,Professional,Y
17011,SARA,HILL,4/20/1968,M,F,"$60,000 ",2,Graduate Degree,Professional,Y
17012,JOAN,COLLINS,10/19/1963,M,F,"$60,000 ",3,Graduate Degree,Professional,Y
17013,GABRIELLA,MITCHELL,3/9/1962,S,F,"$70,000 ",1,Bachelors,Professional,N
17014,MICHAEL,HARRIS,10/27/1962,S,M,"$70,000 ",1,Bachelors,Professional,Y
17015,KELLY,PATTERSON,5/5/1962,S,F,"$70,000 ",1,Bachelors,Professional,Y
17016,HAILEY,HUGHES,8/24/1962,S,F,"$70,000 ",1,Bachelors,Professional,N
17017,JEREMIAH,JONES,5/4/1962,M,M,"$70,000 ",1,Partial College,Skilled Manual,Y
17018,MANDY,GUO,6/14/1961,M,F,"$40,000 ",4,High School,Skilled Manual,Y
17019,ANDREA,HALL,5/27/1961,M,F,"$40,000 ",4,High School,Skilled Manual,Y
17020,ASHLEY,BRYANT,8/21/1961,M,F,"$40,000 ",4,High School,Skilled Manual,Y
17021,NICOLE,REED,7/6/1961,M,F,"$60,000 ",1,Partial College,Skilled Manual,Y
17022,KAREN,MORGAN,4/11/1961,M,F,"$60,000 ",1,Partial College,Skilled Manual,Y
17023,JEREMIAH,HARRIS,7/16/1960,M,M,"$60,000 ",1,Partial College,Skilled Manual,Y
17024,JACQUELINE,DIAZ,11/11/1960,M,F,"$60,000 ",1,Partial College,Skilled Manual,Y
17025,RYAN,TAYLOR,5/2/1967,S,M,"$50,000 ",0,Partial College,Skilled Manual,N
17026,JORDAN,LI,7/13/1967,S,M,"$50,000 ",0,Partial College,Skilled Manual,N
17027,BRIANNA,TAYLOR,6/27/1967,S,F,"$50,000 ",0,Partial College,Skilled Manual,N
17028,GRACE,RICHARDSON,10/27/1960,M,F,"$60,000 ",1,Partial College,Skilled Manual,Y
17029,SUZANNE,XU,12/25/1960,M,F,"$60,000 ",1,Partial College,Skilled Manual,Y
17030,EMILY,RUSSELL,2/25/1959,M,F,"$60,000 ",1,Partial College,Skilled Manual,Y
17031,GRACE,THOMAS,11/25/1959,M,F,"$60,000 ",5,Bachelors,Professional,Y
17032,ALEXANDRIA,FLORES,11/6/1959,M,F,"$60,000 ",5,Bachelors,Professional,Y
17034,LAUREN,CLARK,4/12/1959,S,F,"$60,000 ",4,Bachelors,Professional,Y
17035,JORDAN,FLORES,10/22/1959,M,M,"$60,000 ",4,Bachelors,Professional,Y
17036,SAVANNAH,PEREZ,7/20/1959,M,F,"$70,000 ",5,Graduate Degree,Professional,N
17037,KENNETH,NATH,11/11/1959,M,M,"$80,000 ",4,Graduate Degree,Professional,Y
17038,ERNEST,WANG,2/7/1959,S,M,"$80,000 ",4,Graduate Degree,Professional,Y
17039,ARIANA,WATSON,4/16/1958,M,F,"$60,000 ",1,Bachelors,Professional,Y
17040,ADAM,HENDERSON,8/27/1958,M,M,"$60,000 ",1,Bachelors,Professional,Y
17041,CONNOR,PERRY,5/14/1958,M,M,"$60,000 ",1,Bachelors,Professional,Y
17042,TYLER,JACKSON,10/24/1958,M,M,"$60,000 ",1,Bachelors,Professional,Y
17043,ISABELLA,BENNETT,3/29/1958,M,F,"$60,000 ",1,Bachelors,Professional,Y
17044,ANA,HAYES,11/26/1958,M,F,"$80,000 ",5,Graduate Degree,Management,Y
17045,DEREK,GOEL,7/9/1969,S,M,"$90,000 ",1,Graduate Degree,Management,Y
17046,PRESTON,SAI,9/6/1969,M,M,"$90,000 ",1,Graduate Degree,Management,Y
17047,KENDRA,RUBIO,8/16/1969,M,F,"$90,000 ",1,Graduate Degree,Management,Y
17048,NATASHA,GUTIERREZ,9/18/1969,S,F,"$90,000 ",1,Graduate Degree,Management,Y
17049,KRYSTAL,LU,4/7/1969,M,F,"$100,000 ",1,Graduate Degree,Management,N
